CASEID,V102,V106,V113
10060345202,0,2,1
10060341204,0,1,1
10060341204,0,1,1
10060345302,0,1,0
10060347502,0,1,1
10060342602,0,1,1
10060342102,0,1,1
10060342102,0,1,1
10060347402,0,1,1
10060358202,0,3,0
10060358202,0,3,0
10060358202,0,3,0
10060351404,0,1,0
10060355303,0,1,0
10060355303,0,1,0
10060352902,0,1,0
10060356104,0,0,0
10060262602,0,1,0
10060262602,0,1,0
10060261604,0,1,0
10060261302,0,1,1
10060263503,0,3,0
10060265402,0,3,0
10060262704,0,1,0
10060260802,0,1,1
10060368904,0,1,0
10060360302,0,3,0
10060361202,0,0,1
10060361202,0,0,1
10060361004,0,1,0
10060363302,0,1,1
10060363302,0,1,1
10060204902,1,2,1
10060201102,1,2,1
10060205902,1,1,1
10060203802,1,1,1
10060209904,1,1,1
10060016402,1,2,1
10060011403,1,1,1
10060015904,1,2,1
10060018204,1,1,1
10060018204,1,1,1
10060154204,1,2,1
10060155004,1,1,1
10060154602,1,0,1
10060150304,1,2,1
10060150307,1,2,1
10060150307,1,2,1
10060156002,1,1,1
10060156002,1,1,1
10060159002,1,1,1
10060159002,1,1,1
10060154402,1,1,1
10060154402,1,1,1
10070138302,0,1,0
10070138302,0,1,0
10070131903,0,1,0
10070139903,0,1,1
10070132204,0,1,0
10070309804,0,1,0
10070305104,0,2,1
10070302004,0,2,0
10070063104,0,1,1
10070062702,0,1,1
10070069802,0,2,0
10070069802,0,2,0
10070317309,0,1,1
10070315304,0,2,0
10070316702,0,2,1
10070316705,0,1,1
10070313904,0,2,0
10070297903,0,1,1
10070297903,0,1,1
10070299702,0,1,1
10070099704,0,1,1
10070091402,0,1,1
10070097302,0,1,1
10070408802,0,2,0
10070404207,0,2,1
10070025104,0,2,1
10070025104,0,2,1
10070028802,0,1,0
10070028802,0,1,0
10070021102,0,2,1
10070027902,0,1,1
10070215902,0,1,1
10070215302,0,1,1
10070219502,0,1,1
10070077902,0,0,1
10070077902,0,0,1
10070073004,0,1,1
10070071204,0,1,0
10070375002,0,1,0
10070375002,0,1,0
10070371502,0,0,0
10070376202,0,2,0
10070376202,0,2,0
10070270802,0,3,0
10070059204,0,2,1
10070058202,0,1,1
10070052102,0,1,1
10070057102,0,1,1
10070223602,0,1,1
10070226102,0,0,1
10070226102,0,0,1
10070224302,0,3,1
10070163202,0,1,1
10070166504,0,1,1
10070116204,0,1,1
10070111404,0,1,1
10070118304,0,1,1
10070111204,0,1,1
10070323803,0,1,1
10070323807,0,2,1
10070323807,0,2,1
10070324602,0,3,0
10070323102,0,0,1
10070320902,0,1,1
10070322804,0,1,0
10070124302,0,3,1
10070123704,0,2,1
10070121202,0,1,0
10070141103,0,1,1
10070144404,0,1,1
10070146109,0,1,1
10070338602,0,1,1
10070338602,0,1,1
10070333404,0,2,1
10070338002,0,1,1
10070338002,0,1,1
10070335302,0,1,1
10070331302,0,1,1
10070331302,0,1,1
10070337702,0,1,1
10070337702,0,1,1
10070046404,0,1,1
10070042804,0,2,0
10070047903,0,1,1
10070049603,0,0,1
10070041402,0,3,1
10070043804,0,1,0
10070043804,0,1,0
10070046202,0,1,1
10070035303,0,1,1
10070036409,0,1,1
10070030706,0,2,0
10070036704,0,1,0
10070037104,0,2,1
10070036903,0,3,1
10070036903,0,3,1
10070035804,0,1,1
10070080802,0,3,1
10070087503,0,1,0
10070089302,0,1,0
10070085902,0,3,0
10070089404,0,1,0
10070087304,0,1,0
10070425904,0,1,1
10070428902,0,1,1
10070427704,0,1,1
10070285103,0,1,1
10070288403,0,1,1
10070283602,0,1,1
10070283402,0,1,1
10070285202,0,2,1
10070286702,0,2,1
10070101404,0,1,1
10070100804,0,2,1
10070102402,0,1,0
10070108702,0,1,1
10070247703,0,1,1
10070240704,0,1,1
10070245304,0,1,0
10070248104,0,0,0
10070237702,0,3,1
10070237702,0,3,1
10070231404,0,1,1
10070391903,0,1,1
10070395702,0,2,0
10070183002,0,1,1
10070183002,0,1,1
10070182702,0,0,1
10070182702,0,0,1
10070180404,0,1,1
10070180404,0,1,1
10070195902,0,1,1
10070193004,0,2,1
10070191404,0,1,0
10070196502,0,1,1
10070194404,0,3,1
10070384102,0,1,1
10070384102,0,1,1
10070380902,0,1,1
10070380902,0,1,1
10070174702,0,1,1
10070411802,0,1,1
10070415103,0,1,1
10070418602,0,1,1
10070418602,0,1,1
10070413204,0,1,1
10070418104,0,2,1
10070419404,0,0,0
10070250404,0,1,1
10070257307,0,1,1
10070258704,0,2,1
10070258704,0,2,1
10070341604,0,1,1
10070349902,0,0,1
10070358208,1,1,1
10070269504,1,2,1
10070267702,1,2,1
10070260802,1,1,1
10070260802,1,1,1
10070360702,1,1,1
10070364702,1,3,0
10070365702,1,1,1
10070363302,1,1,1
10070365402,1,1,1
10070206302,1,1,1
10070208402,1,1,1
10070208402,1,1,1
10070202103,1,1,1
10070010107,1,2,0
10070012302,1,1,1
10070014502,1,2,1
10070015904,1,0,0
10070154203,1,0,0
10070154203,1,0,0
10070150903,1,1,1
10070150903,1,1,1
10070158502,1,1,1
10070154806,1,1,1
10070154806,1,1,1
10070155802,1,1,1
10070150304,1,1,1
10070159004,1,1,1
10080138302,0,0,1
10080133402,0,0,0
10080133402,0,0,0
10080135602,0,1,1
10080131904,0,3,0
10080139903,0,1,1
10080137502,0,1,1
10080133703,0,1,0
10080133504,0,1,1
10080139502,0,1,0
10080139502,0,1,0
10080135802,0,0,0
10080132202,0,3,0
10080305702,0,3,0
10080305702,0,3,0
10080305702,0,3,0
10080308002,0,3,1
10080308002,0,3,1
10080305502,0,3,1
10080305502,0,3,1
10080306102,0,3,1
10080309809,0,3,1
10080303304,0,1,1
10080308904,0,3,1
10080304703,0,1,0
10080304703,0,1,0
10080307502,0,3,1
10080063104,0,1,0
10080062704,0,1,0
10080062408,0,1,0
10080065004,0,3,0
10080060202,0,3,0
10080060704,0,3,0
10080062602,0,3,1
10080069206,0,3,0
10080310507,0,1,0
10080310507,0,1,0
10080316706,0,0,0
10080313802,0,0,0
10080313802,0,0,0
10080312304,0,1,1
10080310701,0,3,1
10080314802,0,1,0
10080312906,0,1,0
10080312906,0,1,0
10080318002,0,1,0
10080313102,0,0,1
10080311202,0,3,1
10080310302,0,1,1
10080310302,0,1,1
10080295204,0,1,1
10080292004,0,1,1
10080292004,0,1,1
10080294502,0,1,1
10080294502,0,1,1
10080291803,0,1,1
10080295404,0,1,1
10080292906,0,3,1
10080292906,0,3,1
10080299802,0,3,1
10080099707,0,2,1
10080091004,0,1,1
10080094202,0,3,1
10080094304,0,1,1
10080094502,0,1,1
10080094902,0,1,1
10080401608,0,1,0
10080405302,0,1,0
10080400302,0,3,1
10080406202,0,3,1
10080020104,0,1,1
10080024804,0,2,0
10080023402,0,1,1
10080023402,0,1,1
10080028803,0,1,1
10080028803,0,1,1
10080024404,0,3,1
10080024404,0,3,1
10080025402,0,1,1
10080210104,0,1,1
10080210604,0,3,1
10080210604,0,3,1
10080211503,0,2,1
10080215902,0,3,1
10080214004,0,3,1
10080211702,0,3,1
10080211702,0,3,1
10080215304,0,3,1
10080216002,0,0,0
10080219504,0,1,1
10080210402,0,3,1
10080218404,0,1,1
10080074804,0,1,1
10080079404,0,3,1
10080079410,0,1,1
10080075802,0,3,1
10080075002,0,1,1
10080072402,0,3,1
10080079802,0,3,1
10080375002,0,1,1
10080379904,0,1,1
10080379904,0,1,1
10080374004,0,1,1
10080371102,0,2,1
10080379802,0,3,1
10080376202,0,1,1
10080377102,0,1,1
10080372902,0,2,1
10080375702,0,1,1
10080276204,0,3,1
10080279502,0,3,1
10080279502,0,3,1
10080276402,0,1,1
10080276402,0,1,1
10080276402,0,1,1
10080278302,0,3,1
10080279002,0,0,1
10080279002,0,0,1
10080270802,0,1,1
10080273002,0,1,1
10080277702,0,0,1
10080059104,0,3,0
10080059104,0,3,0
10080055902,0,3,1
10080059302,0,0,1
10080056303,0,2,0
10080056303,0,2,0
10080054604,0,1,1
10080059002,0,3,0
10080058902,0,3,0
10080058902,0,3,0
10080058908,0,3,0
10080058908,0,3,0
10080224402,0,3,1
10080224402,0,3,1
10080226303,0,3,1
10080220804,0,2,1
10080220804,0,2,1
10080224302,0,3,1
10080223303,0,3,1
10080221902,0,3,1
10080163202,0,3,1
10080161804,0,0,1
10080166904,0,0,1
10080167404,0,1,1
10080160802,0,1,1
10080169404,0,3,1
10080162204,0,3,1
10080160402,0,3,1
10080119102,0,1,1
10080119002,0,1,1
10080111702,0,1,1
10080117204,0,1,1
10080117204,0,1,1
10080113104,0,1,1
10080113108,0,1,1
10080327802,0,1,1
10080325302,0,3,1
10080329204,0,2,1
10080322602,0,1,1
10080328202,0,0,1
10080122505,0,1,1
10080126702,0,1,1
10080123102,0,2,1
10080127302,0,1,1
10080143502,0,0,1
10080144402,0,3,1
10080144402,0,3,1
10080148605,0,1,0
10080145104,0,1,1
10080335902,0,3,0
10080338402,0,1,0
10080338402,0,1,0
10080338402,0,1,0
10080331802,0,3,1
10080331104,0,1,1
10080331104,0,1,1
10080336004,0,3,1
10080336004,0,3,1
10080338002,0,1,1
10080337402,0,3,0
10080333102,0,3,0
10080333102,0,3,0
10080336402,0,2,1
10080336402,0,2,1
10080337704,0,2,1
10080330504,0,0,0
10080041004,0,1,1
10080041404,0,3,1
10080046904,0,2,0
10080031202,0,3,1
10080035304,0,1,1
10080035304,0,1,1
10080036402,0,3,1
10080036402,0,3,1
10080033502,0,3,1
10080083104,0,1,1
10080083104,0,1,1
10080080903,0,3,1
10080086702,0,3,1
10080084403,0,3,1
10080088502,0,1,1
10080088502,0,1,1
10080083202,0,3,1
10080089402,0,1,1
10080089402,0,1,1
10080089402,0,1,1
10080087302,0,3,0
10080087302,0,3,0
10080087302,0,3,0
10080423008,0,3,0
10080429102,0,1,1
10080429102,0,1,1
10080428902,0,1,0
10080281902,0,1,1
10080288402,0,1,1
10080283104,0,3,1
10080282002,0,3,1
10080285206,0,1,1
10080109706,0,0,0
10080109706,0,0,0
10080102704,0,1,1
10080104002,0,3,1
10080105302,0,3,1
10080108904,0,3,1
10080107802,0,3,1
10080240402,0,1,1
10080245402,0,2,1
10080245202,0,0,1
10080245302,0,1,1
10080248102,0,0,1
10080246305,0,2,0
10080237702,0,3,0
10080232502,0,3,1
10080238304,0,1,1
10080238308,0,3,1
10080231102,0,1,0
10080237604,0,1,0
10080391904,0,1,1
10080391904,0,1,1
10080393707,0,1,0
10080390504,0,1,1
10080390504,0,1,1
10080390508,0,1,1
10080394002,0,1,1
10080397005,0,2,0
10080397005,0,2,0
10080182503,0,2,1
10080188302,0,2,1
10080182702,0,1,0
10080182702,0,1,0
10080182702,0,1,0
10080180802,0,0,0
10080183902,0,1,0
10080184902,0,3,0
10080195109,0,2,1
10080195409,0,1,0
10080198402,0,3,1
10080383004,0,3,1
10080383004,0,3,1
10080382002,0,2,1
10080382604,0,1,1
10080384102,0,1,1
10080383802,0,1,1
10080383802,0,1,1
10080386303,0,1,0
10080386303,0,1,0
10080383102,0,1,1
10080383102,0,1,1
10080179004,0,2,1
10080179004,0,2,1
10080179008,0,2,1
10080170102,0,1,1
10080170102,0,1,1
10080171904,0,3,1
10080178006,0,1,1
10080178006,0,1,1
10080173202,0,1,1
10080176002,0,1,1
10080177902,0,1,1
10080177203,0,1,1
10080417002,0,3,1
10080417002,0,3,1
10080418602,0,3,1
10080418602,0,3,1
10080413405,0,0,0
10080413405,0,0,0
10080415902,0,3,0
10080413202,0,3,0
10080413602,0,3,1
10080413602,0,3,1
10080412302,0,3,0
10080416002,0,3,0
10080254102,1,2,0
10080251304,1,3,1
10080255502,1,1,1
10080254004,1,1,1
10080259605,1,1,0
10080252803,1,3,1
10080342604,1,3,1
10080344707,1,1,1
10080346402,1,1,1
10080346402,1,1,1
10080349602,1,1,1
10080346704,1,3,1
10080351403,1,3,1
10080353104,1,2,1
10080357302,1,2,1
10080355302,1,2,0
10080352102,1,3,1
10080261602,1,3,1
10080262704,1,2,0
10080260802,1,1,1
10080360202,1,1,0
10080360702,1,2,1
10080369702,1,2,1
10080363402,1,2,1
10080360502,1,2,0
10080360502,1,2,0
10080209302,1,1,1
10080209302,1,1,1
10080209302,1,1,1
10080204303,1,1,1
10080202402,1,1,1
10080206602,1,2,1
10080208404,1,1,1
10080209904,1,1,1
10080206902,1,1,1
10080208002,1,2,1
10080011002,1,0,1
10080018502,1,1,1
10080018103,1,1,1
10080015608,1,1,1
10080015608,1,1,1
10080013602,1,1,0
10080014404,1,1,1
10080012702,1,3,1
10080015904,1,3,1
10080153402,1,1,0
10080151104,1,2,1
10080154202,1,1,1
10080154202,1,1,1
10080150904,1,1,1
10080150904,1,1,1
10080158304,1,0,1
10080157704,1,1,1
10090130503,0,1,0
10090130503,0,1,0
10090133402,0,0,0
10090135602,0,3,0
10090139907,0,3,0
10090137502,0,3,0
10090133702,0,1,0
10090133702,0,1,0
10090135702,0,3,0
10090139502,0,1,0
10090139502,0,1,0
10090135802,0,3,1
10090136202,0,1,0
10090136202,0,1,0
10090308004,0,3,1
10090306107,0,1,0
10090306107,0,1,0
10090307902,0,1,0
10090308604,0,3,0
10090308902,0,3,0
10090302002,0,3,0
10090307502,0,3,0
10090060202,0,3,1
10090060202,0,3,1
10090066703,0,3,1
10090060704,0,1,1
10090069502,0,1,1
10090315302,0,3,1
10090313302,0,1,1
10090313302,0,1,1
10090313102,0,3,0
10090313102,0,3,0
10090297904,0,1,1
10090292002,0,3,1
10090294802,0,2,1
10090293702,0,3,1
10090095302,0,3,0
10090096604,0,0,0
10090095102,0,0,0
10090095102,0,0,0
10090091002,0,3,0
10090096702,0,3,0
10090090402,0,0,1
10090094202,0,0,0
10090406803,0,3,1
10090406803,0,3,1
10090403002,0,1,1
10090401606,0,1,1
10090401610,0,2,1
10090401613,0,1,1
10090407202,0,1,1
10090408904,0,2,1
10090403504,0,2,1
10090023902,0,1,1
10090024802,0,1,1
10090024802,0,1,1
10090028404,0,1,1
10090025403,0,1,1
10090029104,0,1,1
10090022402,0,3,1
10090211504,0,1,0
10090211504,0,1,0
10090219502,0,3,0
10090077902,0,1,1
10090074802,0,1,1
10090074802,0,1,1
10090076404,0,1,1
10090075003,0,1,1
10090073002,0,2,1
10090076202,0,3,1
10090076602,0,2,1
10090071204,0,3,1
10090375002,0,0,1
10090372204,0,3,0
10090372204,0,3,0
10090372103,0,3,1
10090371402,0,0,0
10090379204,0,1,1
10090376204,0,2,1
10090273902,0,3,0
10090279803,0,3,0
10090270804,0,3,0
10090272702,0,3,0
10090054904,0,3,1
10090054904,0,3,1
10090059102,0,1,1
10090059102,0,1,1
10090056902,0,3,1
10090055902,0,3,1
10090052102,0,0,1
10090056703,0,1,1
10090058302,0,3,0
10090058302,0,3,0
10090055403,0,3,0
10090224402,0,3,0
10090226304,0,3,1
10090220802,0,3,1
10090220802,0,3,1
10090221502,0,1,1
10090221210,0,2,1
10090223302,0,3,1
10090227802,0,3,1
10090161803,0,1,1
10090169302,0,3,1
10090169402,0,3,1
10090166202,0,3,1
10090160413,0,1,1
10090160415,0,3,0
10090112402,0,3,1
10090112402,0,3,1
10090116204,0,3,1
10090119002,0,1,1
10090119204,0,3,1
10090111302,0,0,1
10090327802,0,1,1
10090321202,0,3,1
10090329202,0,1,1
10090329202,0,1,1
10090320602,0,3,1
10090322804,0,3,1
10090328204,0,1,1
10090328204,0,1,1
10090127411,0,2,1
10090127302,0,1,1
10090148902,0,3,1
10090149304,0,1,1
10090142101,0,3,1
10090331101,0,3,0
10090331101,0,3,0
10090336002,0,3,0
10090338002,0,3,1
10090334102,0,3,0
10090333102,0,0,1
10090043303,0,2,1
10090043203,0,3,1
10090043802,0,2,1
10090040402,0,1,1
10090033402,0,1,1
10090035302,0,0,0
10090039404,0,1,0
10090039404,0,1,0
10090036403,0,3,0
10090036702,0,2,0
10090037103,0,1,0
10090083102,0,1,0
10090089302,0,3,1
10090089302,0,3,1
10090088501,0,3,1
10090088001,0,3,0
10090081602,0,3,1
10090420704,0,3,1
10090426602,0,3,0
10090420504,0,3,1
10090420505,0,3,1
10090425804,0,1,1
10090425804,0,1,1
10090429107,0,1,1
10090429107,0,1,1
10090426204,0,1,0
10090426207,0,1,0
10090426207,0,1,0
10090425903,0,1,1
10090424504,0,1,1
10090289404,0,2,1
10090283702,0,0,1
10090283702,0,0,1
10090280804,0,3,0
10090280804,0,3,0
10090280804,0,3,0
10090289804,0,1,1
10090289804,0,1,1
10090286702,0,0,1
10090286702,0,0,1
10090100704,0,1,1
10090105302,0,1,0
10090105302,0,1,0
10090106604,0,1,1
10090108902,0,3,1
10090109804,0,2,1
10090100802,0,1,1
10090246202,0,1,1
10090241602,0,3,1
10090245402,0,3,1
10090245204,0,1,1
10090244202,0,3,1
10090248702,0,0,1
10090241704,0,1,1
10090249402,0,2,1
10090248302,0,2,1
10090235502,0,1,1
10090239002,0,3,0
10090239002,0,3,0
10090239002,0,3,0
10090233304,0,3,1
10090233304,0,3,1
10090235202,0,3,1
10090232602,0,1,1
10090231107,0,3,1
10090236302,0,1,1
10090391902,0,2,1
10090392402,0,2,0
10090390602,0,1,0
10090393404,0,2,1
10090397502,0,1,1
10090397502,0,1,1
10090182502,0,3,1
10090188302,0,1,1
10090185502,0,1,0
10090181702,0,1,1
10090183802,0,1,0
10090189404,0,1,0
10090189404,0,1,0
10090184404,0,1,0
10090184404,0,1,0
10090183902,0,3,0
10090183902,0,3,0
10090191704,0,1,0
10090191704,0,1,0
10090195903,0,1,1
10090191903,0,1,0
10090190604,0,1,0
10090389202,0,1,0
10090386202,0,1,0
10090386202,0,1,0
10090383807,0,1,1
10090385304,0,3,0
10090385307,0,1,0
10090382106,0,1,0
10090382106,0,1,0
10090174702,0,3,0
10090172402,0,1,0
10090170403,0,1,0
10090178802,0,1,0
10090173202,0,1,0
10090177202,0,0,1
10090177202,0,0,1
10090417004,0,3,1
10090411302,0,3,0
10090413202,0,3,0
10090413202,0,3,0
10090419907,0,1,0
10090418104,0,2,1
10090416003,0,3,1
10090416005,0,3,1
10090416005,0,3,1
10090254102,0,3,0
10090254002,0,3,0
10090254002,0,3,0
10090252804,0,3,0
10090252804,0,3,0
10090256905,0,3,0
10090256905,0,3,0
10090257802,0,3,0
10090257804,0,3,0
10090257804,0,3,0
10090253102,0,2,0
10090340402,1,1,0
10090346402,1,2,1
10090349604,1,0,1
10090349604,1,0,1
10090358204,1,1,1
10090358204,1,1,1
10090358204,1,1,1
10090351002,1,1,0
10090350102,1,2,1
10090352102,1,1,1
10090352102,1,1,1
10090352902,1,0,1
10090351502,1,1,0
10090269902,1,2,1
10090269909,1,2,1
10090267002,1,1,1
10090269302,1,1,1
10090261002,1,2,1
10090261002,1,2,1
10090269502,1,3,1
10090360202,1,2,1
10090366102,1,1,1
10090366905,1,2,0
10090363302,1,1,1
10090369302,1,3,0
10090201102,1,1,1
10090205904,1,1,0
10090204202,1,3,1
10090203802,1,1,0
10090206904,1,2,0
10090019504,1,2,1
10090019508,1,1,1
10090011402,1,1,1
10090011704,1,2,1
10090011704,1,2,1
10090153403,1,1,1
10090150906,1,1,1
10090150304,1,1,1
10090156007,1,2,0
10090156009,1,1,0
10090159004,1,2,1
10100138304,0,3,1
10100139902,0,2,1
10100139902,0,2,1
10100139502,0,3,0
10100131603,0,0,1
10100135802,0,1,1
10100301602,1,2,1
10100301602,1,2,1
10100306802,1,2,1
10100309804,1,1,1
10100307902,1,1,1
10100305302,1,3,1
10100305104,1,1,1
10100303303,1,1,1
10100303303,1,1,1
10100064302,1,2,1
10100062402,1,2,1
10100066102,1,3,1
10100062602,1,1,1
10100315302,1,2,1
10100310702,1,2,1
10100313304,1,2,1
10100313902,1,1,1
10100292002,1,2,1
10100298602,1,1,1
10100294802,1,2,1
10100295402,1,2,1
10100099702,1,3,1
10100095302,1,3,0
10100094702,1,3,1
10100094702,1,3,1
10100402702,1,1,1
10100400102,1,1,1
10100405302,1,2,1
10100404202,1,1,1
10100404202,1,1,1
10100400302,1,1,1
10100400702,1,1,1
10100400702,1,1,1
10100403502,1,2,1
10100407702,1,2,1
10100406702,1,1,1
10100026902,1,1,1
10100217304,1,2,1
10100217304,1,2,1
10100210202,1,2,1
10100075803,1,1,1
10100075402,1,3,1
10100075402,1,3,1
10100071602,1,1,1
10100072202,1,2,1
10100372202,1,1,1
10100375202,1,2,1
10100374002,1,1,1
10100371102,1,1,1
10100372904,1,2,1
10100375704,1,1,1
10100379002,1,1,1
10100279504,1,2,1
10100273802,1,1,1
10100273903,1,2,1
10100270802,1,1,1
10100277203,1,2,1
10100054904,1,3,1
10100056905,1,3,0
10100051404,1,3,0
10100052702,1,3,1
10100052202,1,3,0
10100052202,1,3,0
10100059004,1,1,0
10100221504,1,1,1
10100221902,1,1,1
10100220604,1,2,1
10100222002,1,2,1
10100225502,1,2,1
10100164002,1,1,1
10100166902,1,1,1
10100160702,1,2,1
10100166504,1,1,1
10100166504,1,1,1
10100167402,1,1,1
10100169404,1,2,1
10100119202,1,1,1
10100111204,1,3,1
10100113102,1,3,1
10100327802,1,1,1
10100324602,1,2,1
10100324204,1,1,1
10100324204,1,1,1
10100322602,1,2,1
10100128403,1,1,1
10100126104,1,1,1
10100126504,1,2,1
10100126504,1,2,1
10100123102,1,2,1
10100129302,1,3,1
10100121202,1,2,1
10100121202,1,2,1
10100124503,1,0,1
10100147102,1,1,1
10100141302,1,1,1
10100145502,1,1,1
10100146404,1,1,1
10100143304,1,1,1
10100149302,1,1,1
10100146102,1,1,1
10100335902,1,0,1
10100338602,1,3,1
10100333402,1,3,1
10100331102,1,0,1
10100331702,1,2,1
10100331702,1,2,1
10100332404,1,1,1
10100331302,1,2,1
10100331302,1,2,1
10100337702,1,2,1
10100337702,1,2,1
10100042802,1,1,1
10100042902,1,1,1
10100036402,1,1,1
10100033804,1,1,1
10100033804,1,1,1
10100033804,1,1,1
10100082002,1,3,1
10100087502,1,3,1
10100082702,1,1,1
10100083208,1,1,1
10100088002,1,0,0
10100081602,1,3,1
10100081602,1,3,1
10100420502,1,2,1
10100423002,1,3,1
10100429602,1,1,1
10100422904,1,1,1
10100421704,1,1,1
10100423402,1,2,1
10100285602,1,1,0
10100282804,1,0,0
10100282804,1,0,0
10100281904,1,3,0
10100287305,1,1,1
10100283102,1,3,0
10100283404,1,1,0
10100285904,1,3,0
10100108104,1,3,1
10100105702,1,1,1
10100109804,1,1,1
10100102404,1,2,1
10100108702,1,2,1
10100108702,1,2,1
10100245404,1,2,1
10100245408,1,2,1
10100245411,1,2,1
10100245304,1,2,1
10100239002,1,0,1
10100232502,1,3,1
10100232502,1,3,1
10100238302,1,3,1
10100235603,1,1,1
10100234202,1,1,1
10100239303,1,2,1
10100233304,1,2,1
10100236302,1,1,1
10100390604,1,1,1
10100394002,1,2,1
10100395704,1,1,1
10100182302,1,1,1
10100180402,1,1,1
10100181402,1,2,1
10100191702,1,1,1
10100190102,1,0,1
10100190102,1,0,1
10100191402,1,1,1
10100194602,1,1,1
10100198602,1,1,1
10100192402,1,1,1
10100198402,1,1,1
10100383002,1,2,1
10100384102,1,2,1
10100383802,1,1,1
10100385302,1,2,1
10100385102,1,1,1
10100387702,1,1,1
10100383402,1,1,1
10100172402,1,1,1
10100171902,1,1,1
10100178802,1,0,1
10100178004,1,1,1
10100177603,1,2,1
10100179702,1,1,1
10100179702,1,1,1
10100179404,1,2,1
10100179404,1,2,1
10100413602,1,1,1
10100254102,1,1,0
10100346302,1,3,0
10100346302,1,3,0
10100345603,1,1,0
10100354203,1,1,1
10100354203,1,1,1
10100261604,1,2,1
10100261607,1,2,1
10100269902,1,3,1
10100269302,1,1,1
10100268102,1,3,1
10100265402,1,2,1
10100267702,1,1,1
10100361404,1,2,1
10100360704,1,1,1
10100361003,1,2,1
10100204902,1,1,1
10100204902,1,1,1
10100202402,1,2,1
10100206502,1,1,1
10100206502,1,1,1
10100201402,1,2,1
10100206602,1,1,1
10100208402,1,0,1
10100208402,1,0,1
10100202102,1,0,1
10100203602,1,1,1
10100209902,1,1,1
10100209902,1,1,1
10100206902,1,2,1
10100208002,1,1,1
10100013703,1,1,1
10100011004,1,1,1
10100018102,1,1,1
10100015603,1,2,1
10100012302,1,2,1
10100014504,1,2,1
10100014402,1,1,1
10100012702,1,1,1
10100015902,1,3,1
10100018202,1,2,1
10100155002,1,1,1
10100157702,1,3,1
10110133402,0,1,1
10110133402,0,1,1
10110135602,0,1,1
10110135602,0,1,1
10110139902,0,3,1
10110133702,0,3,1
10110139502,0,1,1
10110132104,0,1,0
10110132104,0,1,0
10110301610,0,1,1
10110302203,0,1,1
10110306305,0,1,1
10110306305,0,1,1
10110309810,0,3,1
10110302602,0,2,1
10110307902,0,3,1
10110308502,0,1,1
10110308902,0,3,1
10110064303,0,3,0
10110064303,0,3,0
10110060702,0,1,1
10110064106,0,1,1
10110316502,0,1,1
10110316703,0,1,1
10110316703,0,1,1
10110312902,0,0,0
10110311203,0,1,1
10110296602,0,3,1
10110293702,0,1,1
10110095102,0,2,0
10110094204,0,3,0
10110093204,0,1,1
10110094904,0,2,1
10110403002,0,1,1
10110403002,0,1,1
10110405302,0,1,0
10110405302,0,1,0
10110408804,0,1,0
10110402904,0,1,0
10110402904,0,1,0
10110404204,0,1,0
10110400702,0,1,0
10110406702,0,1,0
10110021402,0,1,1
10110025902,0,1,1
10110023402,0,3,0
10110029304,0,0,0
10110027602,0,3,1
10110024402,0,3,1
10110029102,0,1,0
10110029102,0,1,0
10110210104,0,0,1
10110217302,0,1,1
10110217602,0,1,1
10110078802,0,3,0
10110074802,0,1,0
10110079511,0,1,0
10110075502,0,2,1
10110075502,0,2,1
10110079804,0,3,0
10110375004,0,2,1
10110379902,0,3,0
10110372103,0,2,0
10110375804,0,3,0
10110371402,0,1,0
10110379802,0,3,1
10110376202,0,3,1
10110377102,0,3,0
10110276202,0,3,1
10110274404,0,3,1
10110274409,0,1,1
10110273802,0,1,1
10110276402,0,3,1
10110273902,0,1,1
10110279802,0,3,1
10110272702,0,1,1
10110054202,0,3,1
10110054502,0,3,1
10110052702,0,0,1
10110052702,0,0,1
10110052204,0,2,1
10110059302,0,3,1
10110059302,0,3,1
10110057104,0,1,1
10110057109,0,3,1
10110057109,0,3,1
10110223602,0,2,1
10110228802,0,1,1
10110228802,0,1,1
10110220105,0,1,1
10110163204,0,3,1
10110161302,0,1,1
10110166503,0,3,1
10110169304,0,3,1
10110160802,0,3,0
10110162202,0,1,1
10110119103,0,3,1
10110113202,0,3,1
10110112404,0,1,1
10110119005,0,1,1
10110119203,0,3,1
10110111402,0,1,1
10110111204,0,2,1
10110117205,0,1,0
10110326502,0,3,1
10110323802,0,2,1
10110324604,0,2,1
10110327703,0,1,1
10110325307,0,1,0
10110325309,0,2,0
10110329204,0,1,1
10110324702,0,3,1
10110128402,0,3,1
10110124305,0,2,0
10110123902,0,1,1
10110123704,0,1,1
10110125604,0,1,1
10110125604,0,1,1
10110126504,0,3,1
10110126504,0,3,1
